path	bytes	lines	class	audit_status	flags
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/README.md	2628	83	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/composable-filters.d.ts	3427	90	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/composable-filters.js	7116	256	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/filter-vite-plugins.d.ts	875	28	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/filter-vite-plugins.js	2394	75	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/index.d.ts	120	3	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/index.js	120	3	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/simple-filters.d.ts	2102	71	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/filter/simple-filters.js	1952	70	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/index.d.ts	35	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/index.js	35	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/utils.d.ts	129	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/dist/utils.js	519	17	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/node_modules/@rolldown/pluginutils/package.json	825	37	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/rolldown/package.json	5792	153	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/LICENSE	1526	28	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/README.md	26040	765	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/array-set.js	3197	121	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/base64-vlq.js	4714	140	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/base64.js	1540	67	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/binary-search.js	4249	111	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/mapping-list.js	2339	79	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/quick-sort.js	4068	132	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-map-consumer.d.ts	40	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-map-consumer.js	41580	1188	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-map-generator.d.ts	41	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-map-generator.js	14933	444	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-node.d.ts	33	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/source-node.js	13808	413	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/lib/util.js	15403	594	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/package.json	2548	71	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/source-map.d.ts	3408	104	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/source-map-js/source-map.js	405	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.editorconfig	207	13	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.jsbeautifyrc	590	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.jshintignore	20	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.jshintrc	319	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.npmignore	485	56	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/.travis.yml	121	9	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/CHANGELOG.md	3990	55	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/Gulpfile.js	3835	137	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/LICENSE	1523	12	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/Makefile	223	13	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/README.md	12384	422	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/bower.json	549	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/component.json	570	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/examples/browser-example.html	2472	49	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/examples/node-example.js	2900	115	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/index.js	47	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/lib/speakingurl-rails.rb	387	14	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/lib/speakingurl.js	39589	1689	generated:node_modules	generated_or_vendor_ignore_for_dead_code	keyframe_delta
demo/video-chat/frontend-vue/node_modules/speakingurl/package.json	2306	89	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/speakingurl-rails.gemspec	764	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/speakingurl.min.js	15497	7	generated:node_modules	generated_or_vendor_ignore_for_dead_code	keyframe_delta
demo/video-chat/frontend-vue/node_modules/speakingurl/test/mocha.opts	33	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-accent.js	2629	111	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-arabic.js	370	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-burmese.js	5123	205	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-create.js	8163	337	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-custom.js	2452	98	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-cyrillic.js	279	16	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-defaults.js	3090	123	generated:node_modules	generated_or_vendor_ignore_for_dead_code	keyframe_delta
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-dhivehi.js	358	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-georgien.js	322	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-hungarian.js	859	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-lang.js	12798	473	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-language.js	8023	304	generated:node_modules	generated_or_vendor_ignore_for_dead_code	keyframe_delta
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-maintaincase.js	749	32	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-persian.js	375	16	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-rfc3986.js	3329	128	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-separator.js	4350	181	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-speakingurl.js	5041	197	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-symbols.js	13747	506	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-titlecase.js	1850	69	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-truncate.js	1646	68	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/test/test-turkish.js	485	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/speakingurl/typings/speakingurl/speakingurl.d.ts	2210	90	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/LICENSE	1095	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/README.md	20814	355	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/accessDeep.d.ts	189	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/accessDeep.js	3706	123	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/accessDeep.js.map	4372	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/class-registry.d.ts	409	12	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/class-registry.js	658	22	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/class-registry.js.map	744	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/custom-transformer-registry.d.ts	504	13	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/custom-transformer-registry.js	462	16	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/custom-transformer-registry.js.map	562	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/double-indexed-kv.d.ts	231	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/double-indexed-kv.js	514	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/double-indexed-kv.js.map	678	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/index.d.ts	2938	52	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/index.js	3939	92	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/index.js.map	3681	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/is.d.ts	1771	24	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/is.js	1925	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/is.js.map	2478	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/pathstringifier.d.ts	290	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/pathstringifier.js	1202	40	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/pathstringifier.js.map	1467	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/plainer.d.ts	1150	16	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/plainer.js	6629	185	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/plainer.js.map	6490	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/registry.d.ts	317	9	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/registry.js	702	26	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/registry.js.map	788	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/transformer.d.ts	1022	17	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/transformer.js	7259	200	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/transformer.js.map	8117	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/types.d.ts	1092	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/types.js	44	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/types.js.map	102	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/util.d.ts	368	4	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/util.js	1268	45	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/dist/util.js.map	1535	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/superjson/package.json	1279	63	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/LICENSE	1076	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/README.md	932	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/dist/index.cjs	13389	334	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/dist/index.d.cts	4664	148	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/dist/index.d.mts	4664	148	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/dist/index.mjs	12128	306	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/tinyglobby/package.json	1820	73	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/LICENSE.txt	1077	20	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/README.md	692	14	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/build/index.cjs.js	5263	20	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/categories/Cc/regex.mjs	35	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/categories/Cf/regex.mjs	264	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/categories/P/regex.mjs	2042	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/categories/S/regex.mjs	2551	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/categories/Z/regex.mjs	73	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/index.mjs	302	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/package.json	813	37	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/uc.micro/properties/Any/regex.mjs	145	1	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/LICENSE	1090	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/README.md	455	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/agent.d.ts	1167	32	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/api.d.ts	1609	43	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/balanced-pool.d.ts	1019	30	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/cache-interceptor.d.ts	4362	179	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/cache.d.ts	1251	36	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/client-stats.d.ts	456	15	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/client.d.ts	5378	118	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/connector.d.ts	1039	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/content-type.d.ts	561	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/cookies.d.ts	696	30	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/diagnostics-channel.d.ts	1776	74	generated:node_modules	generated_or_vendor_ignore_for_dead_code	reconnect
demo/video-chat/frontend-vue/node_modules/undici-types/dispatcher.d.ts	15606	276	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/env-http-proxy-agent.d.ts	732	22	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/errors.d.ts	4439	161	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/eventsource.d.ts	1794	66	generated:node_modules	generated_or_vendor_ignore_for_dead_code	reconnect
demo/video-chat/frontend-vue/node_modules/undici-types/fetch.d.ts	5667	211	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/formdata.d.ts	5009	108	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/global-dispatcher.d.ts	275	9	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/global-origin.d.ts	176	7	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/h2c-client.d.ts	3706	73	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/handlers.d.ts	451	15	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/header.d.ts	3336	160	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/index.d.ts	4356	88	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/interceptors.d.ts	3301	73	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-agent.d.ts	3448	68	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-call-history.d.ts	5558	111	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-client.d.ts	1065	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-errors.d.ts	336	12	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-interceptor.d.ts	3931	94	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/mock-pool.d.ts	1037	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/package.json	1193	55	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/patch.d.ts	599	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/pool-stats.d.ts	663	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/pool.d.ts	1490	41	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/proxy-agent.d.ts	806	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/readable.d.ts	1910	68	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/retry-agent.d.ts	233	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/retry-handler.d.ts	3262	125	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/round-robin-pool.d.ts	1590	41	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/snapshot-agent.d.ts	3048	109	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/util.d.ts	623	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/utility.d.ts	245	7	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/webidl.d.ts	8725	341	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/undici-types/websocket.d.ts	4657	186	generated:node_modules	generated_or_vendor_ignore_for_dead_code	backpressure
demo/video-chat/frontend-vue/node_modules/vite/LICENSE.md	108487	2230	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/README.md	1154	20	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/bin/openChrome.js	1842	68	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/bin/vite.js	2574	79	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/client.d.ts	5177	282	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/client/client.mjs	38561	1235	generated:node_modules	generated_or_vendor_ignore_for_dead_code	background,reconnect,fallback
demo/video-chat/frontend-vue/node_modules/vite/dist/client/env.mjs	612	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/build.js	121	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/build2.js	203391	5378	generated:node_modules	generated_or_vendor_ignore_for_dead_code	keyframe_delta
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/chunk.js	1779	37	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/config.js	74	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/dist.js	238248	6719	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/lib.js	11710	371	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/logger.js	11612	322	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/moduleRunnerTransport.d.ts	3064	96	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/node.js	1264540	34785	generated:node_modules	generated_or_vendor_ignore_for_dead_code	background,security,backpressure,capabilities,fallback,repair,keyframe_delta
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/optimizer.js	73	2	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/vite/dist/node/chunks/postcss-import.js	18421	467	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
